AURIX TC26x B-Step, 2.5MB FLASH, 2 cores, HSM: no, EMEM: yes, CPU speed: 200.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU0    1.6E    8       0       16      72      7
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
2,0,0,70004000,lDSPR,VecDivide,4096,30,57849.34,688.67,14477.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,135.00,  0.00,2929.00,  0.00,  2.00,  0.00
3,0,0,70004000,lDSPR,VecDivide,512,30,7386.47,309.47,1840.57, 99.98,266.90, 21.00,5771.03,140.19,  8.60, 35.54
3,0,0,70004000,lDSPR,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,522.90, 21.00,11403.00,140.01,  8.60, 35.54
3,0,0,70004000,lDSPR,VecDivide,2048,30,29005.40,517.20,7253.70,167.10,1042.70, 35.10,22719.17,234.50, 21.80, 59.40
3,0,0,70004000,lDSPR,VecDivide,4096,30,57849.87,689.73,14477.40,222.80,2078.43, 46.87,45325.20,312.40, 41.63, 79.27
0,0,0,60004000,gDSPR,VecSum,256,30,7345.00,  0.00,2081.00,  0.00,  1.00,  0.00,258.00,  0.00,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSum,512,30,14513.00,  0.00,4129.00,  0.00,  1.00,  0.00,514.00,  0.00,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSum,1024,30,28963.83,429.67,8262.20,139.19,  6.67, 21.20,1027.70,  6.36,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSum,2048,30,57866.73,691.48,16528.47,222.93, 18.00, 34.00,2055.00, 10.00,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSum,4096,30,115323.70,744.33,32948.23,240.61, 23.60, 36.94,4104.67, 10.75,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSum,256,30,7403.03,312.52,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSum,512,30,14570.50,309.65,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSum,1024,30,29022.34,520.00,8280.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSum,2048,30,57866.07,690.14,16528.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSum,4096,30,115307.30,727.97,32942.22,234.96,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSum,256,30,7402.50,309.65,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSum,512,30,14570.80,311.26,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSum,1024,30,29021.80,518.40,8280.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSum,2048,30,57866.82,691.67,16528.40,222.80,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSum,4096,30,115305.60,737.87,32941.50,236.60,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecSum,256,30,7402.50,309.65,2099.57, 99.98,266.90, 21.00,5017.10,140.55,1798.53, 35.18
3,0,0,60004000,gDSPR,VecSum,512,30,14513.00,  0.00,4129.00,  0.00,519.00,  0.00,9855.00,  0.00,3584.00,  0.00
3,0,0,60004000,gDSPR,VecSum,1024,30,29021.50,517.50,8280.70,167.10,1042.70, 35.10,19661.30,234.90,7187.60, 58.80
3,0,0,60004000,gDSPR,VecSum,2048,30,57866.84,691.67,16528.47,222.93,2078.40, 46.80,39196.30,314.60,14375.17, 78.33
3,0,0,60004000,gDSPR,VecSum,4096,30,115272.70,719.97,32931.61,232.49,4130.63, 48.92,78136.81,326.85,28718.07, 81.69
0,0,0,60004000,gDSPR,VecMax,256,30,11528.43,309.29,2591.57, 99.98,259.83, 15.26, 61.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecMax,512,30,22830.44,309.29,5131.57, 99.98,515.83, 15.26,120.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecMax,1024,30,45672.21,642.20,10289.83,207.58,1039.20, 31.75,243.17,  9.32,  0.00,  0.00
0,0,0,60004000,gDSPR,VecMax,2048,30,91058.92,740.66,20503.57,239.77,2071.57, 36.91,481.63, 10.71,  0.00,  0.00
0,0,0,60004000,gDSPR,VecMax,4096,30,181362.50,669.07,40787.03,216.11,4113.97, 33.33,952.00,  9.66,  0.00,  0.00
1,0,0,60004000,gDSPR,VecMax,256,30,11528.00,306.95,2591.63,100.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecMax,512,30,22830.44,309.29,5131.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecMax,1024,30,45671.70,641.08,10289.90,207.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecMax,2048,30,91049.38,730.47,20500.24,236.37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecMax,4096,30,181359.40,663.83,40786.43,215.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecMax,256,30,11528.47,309.47,2591.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecMax,512,30,22887.40,428.05,5150.20,139.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecMax,1024,30,45671.70,641.08,10289.90,207.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecMax,2048,30,91047.43,728.79,20499.57,235.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecMax,4096,30,181360.10,664.99,40786.43,215.21,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecMax,256,30,11528.47,309.47,2591.57, 99.98,522.90, 21.00,6252.07,140.37,1583.63, 35.72
3,0,0,60004000,gDSPR,VecMax,512,30,22830.44,309.29,5131.57, 99.98,1034.90, 21.00,12356.10,140.55,3158.63, 35.72
3,0,0,60004000,gDSPR,VecMax,1024,30,45672.17,642.12,10289.83,207.58,2074.50, 43.60,24666.93,292.78,6340.00, 73.79
3,0,0,60004000,gDSPR,VecMax,2048,30,91065.99,751.39,20506.23,243.42,4134.53, 51.18,49173.07,342.03,12660.23, 86.41
3,0,0,60004000,gDSPR,VecMax,4096,30,181370.20,682.80,40789.69,220.83,8222.87, 46.49,97954.34,310.67,25247.37, 78.57
0,0,0,60004000,gDSPR,VecWave,256,30,38764.00,591.49,9320.33,189.51,6909.40, 31.61,773.33,  8.50,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWave,512,30,77370.40,766.90,18609.97,245.40,13802.03, 41.54,1544.67, 11.06,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWave,1024,30,153906.30,709.11,37016.67,225.48,27432.30, 38.66,3079.57, 10.21,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWave,2048,30,306288.80,714.54,73870.77,225.63,54364.17, 38.40,6151.13, 10.29,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWave,4096,30,612207.10,1145.98,147598.80,365.77,108780.10, 61.37,12295.13, 16.51,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWave,256,30,38764.76,593.45,9320.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWave,512,30,77352.60,743.71,18602.56,236.72,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWave,1024,30,153863.70,672.55,37003.37,215.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWave,2048,30,306281.80,699.71,73868.70,221.43,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWave,4096,30,612201.60,1140.19,147596.80,363.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWave,256,30,38763.53,590.30,9320.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWave,512,30,77366.04,760.69,18607.97,242.44,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWave,1024,30,153874.00,690.61,37006.77,220.97,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWave,2048,30,306282.80,701.62,73868.76,221.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWave,4096,30,612202.30,1140.15,147596.80,363.06,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecWave,256,30,38763.71,590.72,9320.27,189.34,790.60, 39.77,13021.13,268.04,14585.53, 70.20
3,0,0,60004000,gDSPR,VecWave,512,30,77373.20,771.45,18610.60,246.43,1574.20, 51.74,25927.47,350.68,29182.27, 93.33
3,0,0,60004000,gDSPR,VecWave,1024,30,153910.50,714.96,37017.94,226.72,3105.63, 48.40,51494.30,324.74,58167.54, 86.42
3,0,0,60004000,gDSPR,VecWave,2048,30,306319.30,766.88,73879.99,243.21,6177.33, 52.79,102564.70,347.59,115348.50, 92.53
3,0,0,60004000,gDSPR,VecWave,4096,30,612241.90,1207.61,147609.30,383.61,12321.57, 82.06,204837.80,550.23,230804.80,144.48
0,0,0,60004000,gDSPR,VecGain,256,30,7405.67,310.54,2864.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecGain,512,30,14574.00,312.34,5680.57, 99.98,  3.83, 15.26,1026.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecGain,1024,30,29025.33,520.00,11349.70,167.10,  9.50, 25.50,2052.50,  7.50,  0.00,  0.00
0,0,0,60004000,gDSPR,VecGain,2048,30,57870.00,692.01,22669.46,222.93, 18.00, 34.00,4103.03, 10.07,  0.00,  0.00
0,0,0,60004000,gDSPR,VecGain,4096,30,115315.00,732.29,45228.57,235.85, 23.13, 36.36,8200.57, 10.67,  0.00,  0.00
1,0,0,60004000,gDSPR,VecGain,256,30,7405.80,311.26,2864.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecGain,512,30,14516.00,  0.00,5662.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecGain,1024,30,29025.63,520.90,11349.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecGain,2048,30,57871.00,694.00,22669.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecGain,4096,30,115324.60,743.28,45231.23,238.25,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecGain,256,30,7406.00,312.34,2864.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecGain,512,30,14516.00,  0.00,5662.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecGain,1024,30,29025.87,521.60,11349.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecGain,2048,30,57869.87,691.74,22669.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecGain,4096,30,115322.00,739.51,45230.57,237.57,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecGain,256,30,7405.33,308.75,2864.63,100.34,266.90, 21.00,5019.77,138.76,1288.63, 35.72
3,0,0,60004000,gDSPR,VecGain,512,30,14573.33,308.75,5680.57, 99.98,522.90, 21.00,9883.93,139.66,2568.63, 35.72
3,0,0,60004000,gDSPR,VecGain,1024,30,28968.20,434.78,11331.13,138.94,1038.80, 29.18,19639.06,198.56,5135.30, 49.76
3,0,0,60004000,gDSPR,VecGain,2048,30,57870.87,693.74,22669.46,222.93,2078.40, 46.80,39199.54,315.08,10281.80, 79.60
3,0,0,60004000,gDSPR,VecGain,4096,30,115315.70,733.41,45228.56,235.85,4133.53, 49.89,78157.14,332.57,20533.33, 84.25
0,0,0,60004000,gDSPR,VecRead,256,30,4805.00,  0.00,1569.00,  0.00,  1.00,  0.00,257.00,  0.00,  0.00,  0.00
0,0,0,60004000,gDSPR,VecRead,512,30,9471.43,314.67,3123.57, 99.98,  3.83, 15.26,513.80,  4.31,  0.00,  0.00
0,0,0,60004000,gDSPR,VecRead,1024,30,18745.07,434.29,6214.20,139.19,  6.67, 21.20,1026.60,  5.99,  0.00,  0.00
0,0,0,60004000,gDSPR,VecRead,2048,30,37293.93,593.88,12395.33,189.51, 12.33, 28.89,2052.20,  8.16,  0.00,  0.00
0,0,0,60004000,gDSPR,VecRead,4096,30,74382.87,760.38,24754.97,242.44, 23.40, 37.17,4103.27, 10.41,  0.00,  0.00
1,0,0,60004000,gDSPR,VecRead,256,30,4805.00,  0.00,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecRead,512,30,9471.43,314.67,3123.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecRead,1024,30,18687.43,314.67,6195.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecRead,2048,30,37235.96,524.90,12376.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecRead,4096,30,74379.73,742.94,24752.17,236.25,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecRead,256,30,4805.00,  0.00,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecRead,512,30,9413.00,  0.00,3105.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecRead,1024,30,18687.43,314.67,6195.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecRead,2048,30,37235.30,522.90,12376.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecRead,4096,30,74377.76,740.48,24751.57,235.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecRead,256,30,4805.00,  0.00,1569.00,  0.00,263.00,  0.00,3731.00,  0.00,1282.00,  0.00
3,0,0,60004000,gDSPR,VecRead,512,30,9471.43,314.67,3123.57, 99.98,522.90, 21.00,7342.00,145.40,2568.60, 35.54
3,0,0,60004000,gDSPR,VecRead,1024,30,18745.07,434.29,6214.20,139.19,1038.80, 29.18,14536.43,199.95,5135.20, 49.39
3,0,0,60004000,gDSPR,VecRead,2048,30,37292.93,591.32,12395.33,189.51,2070.67, 39.94,28925.40,271.27,10268.40, 67.31
3,0,0,60004000,gDSPR,VecRead,4096,30,74371.27,746.79,24749.57,236.72,4133.30, 50.48,57697.33,345.06,20532.67, 84.73
0,0,0,60004000,gDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  1.00,  0.00,258.00,  0.00,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWrite,512,30,10483.80,311.26,3632.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWrite,1024,30,20781.60,432.54,7235.13,138.94,  6.67, 21.20,1027.67,  6.24,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWrite,2048,30,41377.20,589.45,14440.27,189.34, 12.33, 28.89,2053.33,  8.50,  0.00,  0.00
0,0,0,60004000,gDSPR,VecWrite,4096,30,82578.20,763.85,28852.54,245.48, 23.93, 37.45,4104.87, 11.05,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWrite,512,30,10483.07,307.31,3632.63,100.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWrite,1024,30,20781.46,432.04,7235.20,139.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWrite,2048,30,41376.74,588.26,14440.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecWrite,4096,30,82567.94,749.05,28849.23,240.61,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWrite,512,30,10483.80,311.26,3632.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWrite,1024,30,20781.33,431.54,7235.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWrite,2048,30,41377.53,590.30,14440.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecWrite,4096,30,82566.79,747.27,28848.57,239.77,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,263.00,  0.00,3467.00,  0.00,  2.00,  0.00
3,0,0,60004000,gDSPR,VecWrite,512,30,10483.80,311.26,3632.57, 99.98,522.90, 21.00,6821.43,142.35,  8.63, 35.72
3,0,0,60004000,gDSPR,VecWrite,1024,30,20781.33,431.54,7235.13,138.94,1038.80, 29.18,13503.40,196.07, 15.23, 49.51
3,0,0,60004000,gDSPR,VecWrite,2048,30,41377.27,589.62,14440.27,189.34,2070.60, 39.77,26868.60,269.24, 28.50, 67.56
3,0,0,60004000,gDSPR,VecWrite,4096,30,82552.54,734.80,28843.23,234.96,4133.33, 49.70,53592.29,336.98, 53.10, 84.10
0,0,0,60004000,gDSPR,VecPower,256,30,9453.60,310.19,3120.57, 99.98,1539.83, 15.26,770.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecPower,512,30,18727.74,433.03,6211.13,138.94,3078.67, 21.20,1539.67,  6.24,  0.00,  0.00
0,0,0,60004000,gDSPR,VecPower,1024,30,37274.30,587.16,12392.33,189.51,6156.33, 28.89,3077.33,  8.50,  0.00,  0.00
0,0,0,60004000,gDSPR,VecPower,2048,30,74351.90,741.75,24747.23,237.24,12311.00, 36.64,6152.37, 10.67,  0.00,  0.00
0,0,0,60004000,gDSPR,VecPower,4096,30,147988.80,685.00,49294.77,220.97,24594.20, 33.77,12295.20, 10.03,  0.00,  0.00
1,0,0,60004000,gDSPR,VecPower,256,30,9453.20,308.03,3120.63,100.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecPower,512,30,18727.74,433.03,6211.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecPower,1024,30,37274.64,588.00,12392.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecPower,2048,30,74367.66,762.31,24753.97,245.40,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecPower,4096,30,148019.90,703.15,49304.00,224.88,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecPower,256,30,9453.67,310.54,3120.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecPower,512,30,18727.10,430.67,6211.20,139.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecPower,1024,30,37274.07,586.56,12392.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecPower,2048,30,74359.88,751.02,24751.30,241.55,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecPower,4096,30,148020.10,703.59,49304.00,224.88,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecPower,256,30,9396.00,  0.00,3102.00,  0.00,263.00,  0.00,4484.00,  0.00,2562.00,  0.00
3,0,0,60004000,gDSPR,VecPower,512,30,18727.30,431.41,6211.13,138.94,526.80, 29.18,8888.33,195.81,5135.27, 49.64
3,0,0,60004000,gDSPR,VecPower,1024,30,37274.93,588.77,12392.27,189.34,1046.60, 39.77,17645.03,267.79,10268.47, 67.48
3,0,0,60004000,gDSPR,VecPower,2048,30,74355.76,734.11,24748.57,235.85,2085.53, 49.89,35152.20,334.31,20533.30, 84.26
3,0,0,60004000,gDSPR,VecPower,4096,30,148019.70,702.77,49304.00,224.88,4129.33, 47.98,69938.56,319.71,41006.20, 80.84
0,0,0,60004000,gDSPR,VecSqrt,256,30,15508.30,351.01,3537.60,100.30,403.07, 39.99,258.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSqrt,512,30,30913.57,607.01,7061.83,168.27,807.97, 78.69,516.50,  7.50,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSqrt,1024,30,61768.06,946.41,14123.57,225.85,1628.70,153.94,1031.00, 10.00,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSqrt,2048,30,123301.00,1816.54,28190.70,235.95,3266.10,285.99,2056.83, 10.99,  0.00,  0.00
0,0,0,60004000,gDSPR,VecSqrt,4096,30,245858.60,3192.88,56161.07,205.00,6502.30,580.09,4103.17,  9.96,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSqrt,256,30,15508.30,351.01,3537.60,100.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSqrt,512,30,30914.44,609.12,7061.77,168.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSqrt,1024,30,61767.97,946.27,14123.50,225.72,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSqrt,2048,30,123291.80,1812.43,28187.33,230.64,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecSqrt,4096,30,245856.00,3195.33,56159.66,202.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSqrt,256,30,15508.30,351.01,3537.60,100.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSqrt,512,30,30913.60,607.09,7061.83,168.27,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSqrt,1024,30,61766.76,944.69,14123.57,225.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSqrt,2048,30,123288.60,1810.60,28186.06,229.03,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecSqrt,4096,30,245856.70,3192.50,56159.73,202.24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecSqrt,256,30,15508.93,353.96,3537.60,100.30,827.83, 25.88,9435.47,240.61,649.60, 35.92
3,0,0,60004000,gDSPR,VecSqrt,512,30,30914.10,608.31,7061.77,168.07,1652.50, 45.52,18782.06,447.86,1303.83, 59.96
3,0,0,60004000,gDSPR,VecSqrt,1024,30,61768.03,946.37,14123.57,225.85,3304.17, 74.99,37501.87,830.46,2605.63, 80.29
3,0,0,60004000,gDSPR,VecSqrt,2048,30,123275.30,1538.67,28181.40,245.51,6593.97,130.97,74852.07,1600.95,5180.93, 90.87
3,0,0,60004000,gDSPR,VecSqrt,4096,30,245891.90,3189.28,56170.96,210.44,13146.57,274.19,149363.70,3337.85,10302.13,136.34
0,0,0,60004000,gDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  1.00,  0.00,130.00,  0.00,  0.00,  0.00
0,0,0,60004000,gDSPR,VecDivide,512,30,7386.47,309.47,1840.57, 99.98,  3.83, 15.26,258.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,60004000,gDSPR,VecDivide,2048,30,28947.93,430.04,7235.13,138.94,  6.67, 21.20,1027.67,  6.24,  0.00,  0.00
0,0,0,60004000,gDSPR,VecDivide,4096,30,57850.20,690.40,14477.47,222.93, 18.00, 34.00,2055.00, 10.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecDivide,512,30,7386.47,309.47,1840.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecDivide,1024,30,14554.80,311.26,3632.63,100.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecDivide,2048,30,28947.93,430.04,7235.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,60004000,gDSPR,VecDivide,4096,30,57850.20,690.40,14477.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecDivide,512,30,7386.47,309.47,1840.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecDivide,2048,30,28947.93,430.04,7235.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,gDSPR,VecDivide,4096,30,57849.80,689.60,14477.40,222.80,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,gDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,135.00,  0.00,2929.00,  0.00,  2.00,  0.00
3,0,0,60004000,gDSPR,VecDivide,512,30,7386.47,309.47,1840.57, 99.98,266.90, 21.00,5771.03,140.19,  8.60, 35.54
3,0,0,60004000,gDSPR,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,522.90, 21.00,11403.07,140.37,  8.60, 35.54
3,0,0,60004000,gDSPR,VecDivide,2048,30,29005.47,517.40,7253.70,167.10,1042.73, 35.20,22719.00,234.00, 21.83, 59.50
