AURIX TC26x B-Step, 2.5MB FLASH, 2 cores, HSM: no, EMEM: yes, CPU speed: 200.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU1	1.6P	16	8	32	120	6
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
2,0,0,60004000,lDSPR,VecPower,1024,30,31120.10,600.30,12373.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecPower,2048,30,62103.17,839.59,24736.03,235.71,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecPower,4096,30,123615.30,867.02,49331.24,243.42,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,lDSPR,VecPower,256,30,7946.63,358.83,3120.57, 99.98,267.90, 21.00,6104.23,259.74, 21.60, 57.08
3,0,0,60004000,lDSPR,VecPower,512,30,15625.63,353.45,6192.57, 99.98,523.90, 21.00,11991.43,255.44, 21.63, 57.26
3,0,0,60004000,lDSPR,VecPower,1024,30,31117.63,592.90,12373.70,167.10,1043.70, 35.10,23862.96,428.90, 42.93, 95.80
3,0,0,60004000,lDSPR,VecPower,2048,30,62034.54,789.07,24717.40,222.80,2079.40, 46.80,47557.44,570.87, 74.87,127.73
3,0,0,60004000,lDSPR,VecPower,4096,30,123591.50,837.84,49325.24,236.37,4134.63, 49.99,94741.39,604.22, 95.47,136.62
0,0,0,60004000,lDSPR,VecSqrt,256,30,13434.13,365.86,3537.60,100.30,537.20, 42.87,792.87, 16.29,  0.00,  0.00
0,0,0,60004000,lDSPR,VecSqrt,512,30,26740.33,613.85,7061.83,168.27,1072.43, 83.21,1583.37, 26.76,  0.00,  0.00
0,0,0,60004000,lDSPR,VecSqrt,1024,30,53388.54,854.95,14123.57,225.85,2152.57,158.73,3174.50, 37.49,  0.00,  0.00
0,0,0,60004000,lDSPR,VecSqrt,2048,30,106505.60,1129.07,28190.71,253.77,4304.43,305.74,6331.87, 52.10,  0.00,  0.00
0,0,0,60004000,lDSPR,VecSqrt,4096,30,212140.50,2087.36,56161.07,205.00,8562.33,575.90,12637.40,101.46,  0.00,  0.00
1,0,0,60004000,lDSPR,VecSqrt,256,30,13434.07,366.03,3537.60,100.30,  0.00,  0.00,  0.00,  0.00,585.47, 14.27
1,0,0,60004000,lDSPR,VecSqrt,512,30,26739.06,610.26,7061.77,168.07,  0.00,  0.00,  0.00,  0.00,1171.43, 24.20
1,0,0,60004000,lDSPR,VecSqrt,1024,30,53387.76,853.59,14123.50,225.72,  0.00,  0.00,  0.00,  0.00,2343.70, 34.59
1,0,0,60004000,lDSPR,VecSqrt,2048,30,106499.40,1122.22,28189.40,251.73,  0.00,  0.00,  0.00,  0.00,4675.67, 49.84
1,0,0,60004000,lDSPR,VecSqrt,4096,30,212136.70,2084.76,56160.34,203.44,  0.00,  0.00,  0.00,  0.00,9325.63, 99.27
2,0,0,60004000,lDSPR,VecSqrt,256,30,13434.57,369.25,3537.67,100.66,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecSqrt,512,30,26740.53,614.63,7061.77,168.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecSqrt,1024,30,53389.64,856.81,14123.57,225.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecSqrt,2048,30,106491.90,1115.83,28186.74,248.13,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecSqrt,4096,30,212136.80,2084.41,56159.73,202.24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,lDSPR,VecSqrt,256,30,13434.07,366.67,3537.60,100.30,829.77, 29.06,10520.50,257.74, 21.60, 57.08
3,0,0,60004000,lDSPR,VecSqrt,512,30,26741.10,615.85,7061.83,168.27,1655.43, 52.78,20940.27,429.99, 42.90, 95.70
3,0,0,60004000,lDSPR,VecSqrt,1024,30,53389.39,856.54,14123.57,225.85,3309.00, 92.29,41804.85,574.54, 74.87,127.73
3,0,0,60004000,lDSPR,VecSqrt,2048,30,106470.40,1112.61,28180.73,244.98,6602.60,170.64,83361.21,639.20, 94.63,138.88
3,0,0,60004000,lDSPR,VecSqrt,4096,30,212141.40,2085.39,56161.70,206.39,13160.73,358.10,166153.20,955.78, 76.90,127.18
0,0,0,60004000,lDSPR,VecDivide,256,30,1086.00,  0.00,926.00,  0.00,  6.00,  0.00,265.00,  0.00,  0.00,  0.00
0,0,0,60004000,lDSPR,VecDivide,512,30,1982.00,  0.00,1822.00,  0.00,  6.00,  0.00,521.00,  0.00,  0.00,  0.00
0,0,0,60004000,lDSPR,VecDivide,1024,30,3774.00,  0.00,3614.00,  0.00,  6.00,  0.00,1033.00,  0.00,  0.00,  0.00
0,0,0,60004000,lDSPR,VecDivide,2048,30,7424.53,358.29,7216.57, 99.98, 10.00, 21.54,2059.87, 15.44,  0.00,  0.00
0,0,0,60004000,lDSPR,VecDivide,4096,30,14657.57,492.28,14403.13,138.94, 14.00, 29.93,4110.67, 21.20,  0.00,  0.00
1,0,0,60004000,lDSPR,VecDivide,256,30,1086.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,259.00,  0.00
1,0,0,60004000,lDSPR,VecDivide,512,30,1982.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,515.00,  0.00
1,0,0,60004000,lDSPR,VecDivide,1024,30,3774.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,1027.00,  0.00
1,0,0,60004000,lDSPR,VecDivide,2048,30,7424.47,357.93,7216.57, 99.98,  0.00,  0.00,  0.00,  0.00,2053.57, 13.82
1,0,0,60004000,lDSPR,VecDivide,4096,30,14591.73,353.98,14384.57, 99.98,  0.00,  0.00,  0.00,  0.00,4101.57, 13.82
2,0,0,60004000,lDSPR,VecDivide,256,30,1086.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecDivide,512,30,1982.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecDivide,1024,30,3774.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecDivide,2048,30,7424.17,356.32,7216.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,60004000,lDSPR,VecDivide,4096,30,14591.73,353.98,14384.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,60004000,lDSPR,VecDivide,256,30,1086.00,  0.00,926.00,  0.00,136.00,  0.00,158.00,  0.00, 11.00,  0.00
3,0,0,60004000,lDSPR,VecDivide,512,30,1982.00,  0.00,1822.00,  0.00,264.00,  0.00,158.00,  0.00, 11.00,  0.00
3,0,0,60004000,lDSPR,VecDivide,1024,30,3774.00,  0.00,3614.00,  0.00,520.00,  0.00,158.00,  0.00, 11.00,  0.00
3,0,0,60004000,lDSPR,VecDivide,2048,30,7424.17,356.32,7216.57, 99.98,1035.90, 21.00,205.87,257.77, 21.67, 57.44
3,0,0,60004000,lDSPR,VecDivide,4096,30,14591.83,354.52,14384.57, 99.98,2059.90, 21.00,205.90,257.95, 21.63, 57.26
0,0,0,70004000,gDSPR,VecSum,256,30,7355.00,  0.00,2081.00,  0.00,1542.00,  0.00,776.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSum,512,30,14588.97,355.24,4147.57, 99.98,3082.00, 21.54,1546.83, 15.26,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSum,1024,30,29057.63,595.96,8280.77,167.30,6161.97, 35.90,3088.50, 25.50,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSum,2048,30,57926.14,790.33,16528.47,222.93,12317.87, 47.73,6169.03, 34.07,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSum,4096,30,115383.30,834.15,32943.56,235.85,24613.20, 50.91,12318.80, 36.36,  0.00,  0.00
1,0,0,70004000,gDSPR,VecSum,256,30,7420.83,354.52,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,518.53, 13.64
1,0,0,70004000,gDSPR,VecSum,512,30,14589.10,355.96,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,1030.60, 14.00
1,0,0,70004000,gDSPR,VecSum,1024,30,29057.04,594.13,8280.70,167.10,  0.00,  0.00,  0.00,  0.00,2059.60, 22.81
1,0,0,70004000,gDSPR,VecSum,2048,30,57926.13,790.28,16528.40,222.80,  0.00,  0.00,  0.00,  0.00,4115.03, 30.07
1,0,0,70004000,gDSPR,VecSum,4096,30,115390.80,840.98,32946.23,238.25,  0.00,  0.00,  0.00,  0.00,8215.73, 32.05
2,0,0,70004000,gDSPR,VecSum,256,30,7420.17,350.93,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSum,512,30,14588.90,354.88,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSum,1024,30,29056.10,591.31,8280.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSum,2048,30,57925.87,789.80,16528.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSum,4096,30,115346.30,832.97,32932.96,234.87,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecSum,256,30,7420.90,354.88,2099.57, 99.98,267.90, 21.00,6342.57,256.15,1301.60, 57.08
3,0,0,70004000,gDSPR,VecSum,512,30,14588.17,350.93,4147.57, 99.98,523.90, 21.00,12485.93,252.74,2581.67, 57.44
3,0,0,70004000,gDSPR,VecSum,1024,30,29056.76,593.33,8280.77,167.30,1043.70, 35.10,24869.93,428.82,5162.97, 95.90
3,0,0,70004000,gDSPR,VecSum,2048,30,57926.27,790.60,16528.47,222.93,2079.43, 46.87,49588.84,571.74,10314.93,127.87
3,0,0,70004000,gDSPR,VecSum,4096,30,115407.90,864.02,32950.89,244.45,4135.70, 51.45,98838.33,624.66,20578.03,140.16
0,0,0,70004000,gDSPR,VecMax,256,30,7420.90,354.51,2591.57, 99.98,521.97, 21.36,758.93, 15.43,  0.00,  0.00
0,0,0,70004000,gDSPR,VecMax,512,30,14588.57,353.09,5131.57, 99.98,1033.97, 21.36,1506.90, 15.62,  0.00,  0.00
0,0,0,70004000,gDSPR,VecMax,1024,30,29071.03,594.10,10252.70,167.10,2065.97, 35.90,3012.50, 25.50,  0.00,  0.00
0,0,0,70004000,gDSPR,VecMax,2048,30,57925.21,788.42,20468.40,222.80,4125.83, 47.67,6013.07, 33.97,  0.00,  0.00
0,0,0,70004000,gDSPR,VecMax,4096,30,115406.30,859.57,40825.57,242.41,8229.90, 51.79,12003.33, 37.10,  0.00,  0.00
1,0,0,70004000,gDSPR,VecMax,256,30,7421.77,359.55,2591.57, 99.98,  0.00,  0.00,  0.00,  0.00,124.53, 13.64
1,0,0,70004000,gDSPR,VecMax,512,30,14589.17,356.32,5131.57, 99.98,  0.00,  0.00,  0.00,  0.00,242.57, 13.82
1,0,0,70004000,gDSPR,VecMax,1024,30,29071.43,595.36,10252.77,167.30,  0.00,  0.00,  0.00,  0.00,485.53, 22.60
1,0,0,70004000,gDSPR,VecMax,2048,30,57927.04,792.13,20468.47,222.93,  0.00,  0.00,  0.00,  0.00,964.93, 29.71
1,0,0,70004000,gDSPR,VecMax,4096,30,115389.00,840.66,40820.23,236.37,  0.00,  0.00,  0.00,  0.00,1913.20, 31.40
2,0,0,70004000,gDSPR,VecMax,256,30,7421.50,358.11,2591.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecMax,512,30,14589.50,358.11,5131.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecMax,1024,30,29071.47,595.41,10252.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecMax,2048,30,57927.93,793.92,20468.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecMax,4096,30,115384.20,837.23,40818.89,235.38,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecMax,256,30,7421.23,356.68,2591.57, 99.98,523.90, 21.00,6047.83,257.59,1596.63, 57.26
3,0,0,70004000,gDSPR,VecMax,512,30,14589.17,356.32,5131.57, 99.98,1035.90, 21.00,11896.77,257.23,3171.67, 57.44
3,0,0,70004000,gDSPR,VecMax,1024,30,29071.53,595.60,10252.70,167.10,2067.70, 35.10,23699.50,430.50,6348.00, 96.00
3,0,0,70004000,gDSPR,VecMax,2048,30,57925.97,789.94,20468.40,222.80,4127.40, 46.80,47223.27,570.71,12679.97,127.93
3,0,0,70004000,gDSPR,VecMax,4096,30,115346.80,832.54,40808.96,234.87,8227.83, 49.27,94069.56,602.18,25292.70,134.60
0,0,0,70004000,gDSPR,VecWave,256,30,28956.60,603.47,9301.70,167.10,7619.77, 41.32,11063.53, 27.35,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWave,512,30,57506.84,804.68,18573.47,222.93,15041.07, 54.13,22080.00, 35.08,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWave,1024,30,114201.80,852.05,37036.56,235.85,29897.80, 59.73,43962.90, 38.23,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWave,2048,30,226786.40,802.84,73871.39,222.21,59368.80, 53.77,87213.76, 35.76,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWave,4096,30,452959.80,1113.13,147599.40,304.91,118713.10, 75.35,174409.50, 52.54,  0.00,  0.00
1,0,0,70004000,gDSPR,VecWave,256,30,28958.03,607.79,9301.77,167.30,  0.00,  0.00,  0.00,  0.00,2058.63, 22.90
1,0,0,70004000,gDSPR,VecWave,512,30,57508.10,807.23,18573.47,222.93,  0.00,  0.00,  0.00,  0.00,4114.07, 30.14
1,0,0,70004000,gDSPR,VecWave,1024,30,114198.80,850.05,37035.89,235.38,  0.00,  0.00,  0.00,  0.00,8214.60, 31.99
1,0,0,70004000,gDSPR,VecWave,2048,30,226780.50,791.53,73869.43,218.50,  0.00,  0.00,  0.00,  0.00,16402.30, 29.70
1,0,0,70004000,gDSPR,VecWave,4096,30,452956.30,1106.90,147598.10,302.73,  0.00,  0.00,  0.00,  0.00,32786.33, 41.31
2,0,0,70004000,gDSPR,VecWave,256,30,28956.57,603.37,9301.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWave,512,30,57509.07,809.18,18573.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWave,1024,30,114223.00,875.66,37042.57,242.43,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWave,2048,30,226777.70,787.45,73868.76,217.35,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWave,4096,30,452951.20,1099.65,147596.80,300.88,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecWave,256,30,28959.20,611.27,9301.77,167.30,787.70, 35.10,14535.87,443.60,15363.63,102.60
3,0,0,70004000,gDSPR,VecWave,512,30,57507.50,806.02,18573.47,222.93,1567.40, 46.80,28767.74,585.49,30485.67,136.37
3,0,0,70004000,gDSPR,VecWave,1024,30,114201.60,851.76,37036.57,235.85,3110.67, 50.06,57038.36,615.18,60575.30,145.86
3,0,0,70004000,gDSPR,VecWave,2048,30,226818.60,817.48,73880.00,224.87,6178.37, 48.05,113394.10,586.78,119987.50,142.51
3,0,0,70004000,gDSPR,VecWave,4096,30,452995.60,1158.09,147609.30,320.08,12322.60, 68.44,226300.00,830.55,239902.70,200.78
0,0,0,70004000,gDSPR,VecLUT,256,30,22042.63,358.83,5427.57, 99.98,9479.20, 22.62,8460.90, 15.62,  0.00,  0.00
0,0,0,70004000,gDSPR,VecLUT,512,30,44259.53,682.11,10859.33,189.51,18963.87, 43.00,17173.67, 29.76,  0.00,  0.00
0,0,0,70004000,gDSPR,VecLUT,1024,30,88994.05,814.12,21663.00,226.10,37921.27, 53.51,35102.26, 35.15,  0.00,  0.00
0,0,0,70004000,gDSPR,VecLUT,2048,30,178031.50,790.82,43153.10,219.71,75804.94, 50.65,70940.13, 34.44,  0.00,  0.00
0,0,0,70004000,gDSPR,VecLUT,4096,30,356209.60,971.81,86161.77,267.71,151581.00, 61.78,142619.80, 42.14,  0.00,  0.00
1,0,0,70004000,gDSPR,VecLUT,256,30,22109.77,500.51,5446.13,138.94,  0.00,  0.00,  0.00,  0.00,1545.07, 18.96
1,0,0,70004000,gDSPR,VecLUT,512,30,44258.44,679.28,10859.27,189.34,  0.00,  0.00,  0.00,  0.00,3086.17, 25.92
1,0,0,70004000,gDSPR,VecLUT,1024,30,89075.91,875.01,21686.24,243.42,  0.00,  0.00,  0.00,  0.00,6168.33, 32.89
1,0,0,70004000,gDSPR,VecLUT,2048,30,178022.60,776.56,43151.11,216.25,  0.00,  0.00,  0.00,  0.00,12307.17, 29.47
1,0,0,70004000,gDSPR,VecLUT,4096,30,356202.90,956.48,86160.36,265.13,  0.00,  0.00,  0.00,  0.00,24595.30, 36.24
2,0,0,70004000,gDSPR,VecLUT,256,30,22109.27,498.64,5446.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecLUT,512,30,44260.73,685.22,10859.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecLUT,1024,30,88995.07,816.50,21663.67,226.87,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecLUT,2048,30,178021.90,775.03,43150.43,215.21,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecLUT,4096,30,356201.20,955.31,86159.09,263.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecLUT,256,30,22110.47,503.13,5446.13,138.94,783.80, 29.18,12814.37,364.31,15903.83, 81.70
3,0,0,70004000,gDSPR,VecLUT,512,30,44258.30,678.94,10859.27,189.34,1559.63, 39.86,25708.87,489.17,32053.96,112.11
3,0,0,70004000,gDSPR,VecLUT,1024,30,89076.17,875.66,21686.90,244.45,3111.67, 51.39,52016.84,631.50,64867.43,145.03
3,0,0,70004000,gDSPR,VecLUT,2048,30,178030.50,789.16,43153.69,220.83,6175.90, 46.56,104143.40,566.84,130381.50,130.32
3,0,0,70004000,gDSPR,VecLUT,4096,30,356243.60,1018.24,86171.59,284.10,12322.57, 61.32,208615.00,724.57,261462.50,175.19
0,0,0,70004000,gDSPR,VecGain,256,30,7422.63,362.73,2864.63,100.34,  9.97, 21.36,1290.97, 15.43,  0.00,  0.00
0,0,0,70004000,gDSPR,VecGain,512,30,14588.23,351.29,5680.57, 99.98, 10.00, 21.54,2570.87, 15.25,  0.00,  0.00
0,0,0,70004000,gDSPR,VecGain,1024,30,29056.63,592.91,11349.70,167.10, 17.97, 35.90,5136.53, 25.49,  0.00,  0.00
0,0,0,70004000,gDSPR,VecGain,2048,30,57926.54,791.12,22669.47,222.93, 29.87, 47.73,10265.10, 34.12,  0.00,  0.00
0,0,0,70004000,gDSPR,VecGain,4096,30,115383.80,835.30,45228.56,235.85, 37.20, 50.91,20510.76, 36.25,  0.00,  0.00
1,0,0,70004000,gDSPR,VecGain,256,30,7355.00,  0.00,2846.00,  0.00,  0.00,  0.00,  0.00,  0.00,771.00,  0.00
1,0,0,70004000,gDSPR,VecGain,512,30,14589.24,356.68,5680.57, 99.98,  0.00,  0.00,  0.00,  0.00,1541.57, 13.82
1,0,0,70004000,gDSPR,VecGain,1024,30,29057.90,596.75,11349.77,167.30,  0.00,  0.00,  0.00,  0.00,3082.57, 22.70
1,0,0,70004000,gDSPR,VecGain,2048,30,57927.54,793.11,22669.47,222.93,  0.00,  0.00,  0.00,  0.00,6161.93, 29.87
1,0,0,70004000,gDSPR,VecGain,4096,30,115402.10,854.64,45233.90,241.49,  0.00,  0.00,  0.00,  0.00,12310.90, 32.31
2,0,0,70004000,gDSPR,VecGain,256,30,7420.23,351.29,2864.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecGain,512,30,14589.50,358.11,5680.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecGain,1024,30,29056.37,592.12,11349.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecGain,2048,30,57860.04,735.75,22650.83,207.58,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecGain,4096,30,115394.60,843.88,45231.90,238.95,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecGain,256,30,7421.77,359.55,2864.57, 99.98,267.90, 21.00,6089.27,260.30,1301.63, 57.26
3,0,0,70004000,gDSPR,VecGain,512,30,14589.10,355.96,5680.57, 99.98,523.90, 21.00,11976.70,257.24,2581.67, 57.44
3,0,0,70004000,gDSPR,VecGain,1024,30,29056.96,593.97,11349.77,167.30,1043.70, 35.10,23848.04,429.40,5162.97, 95.90
3,0,0,70004000,gDSPR,VecGain,2048,30,57926.27,790.60,22669.47,222.93,2079.40, 46.80,47542.73,571.71,10314.93,127.87
3,0,0,70004000,gDSPR,VecGain,4096,30,115385.90,838.16,45229.23,236.37,4134.67, 50.05,94725.77,604.63,20575.60,136.83
0,0,0,70004000,gDSPR,VecRead,256,30,3499.00,  0.00,1569.00,  0.00,  6.00,  0.00,776.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecRead,512,30,6827.00,  0.00,3105.00,  0.00,  6.00,  0.00,1544.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecRead,1024,30,13549.07,355.78,6195.57, 99.98, 10.00, 21.54,3082.90, 15.62,  0.00,  0.00
0,0,0,70004000,gDSPR,VecRead,2048,30,26992.33,592.03,12376.77,167.30, 17.97, 35.90,6160.53, 25.60,  0.00,  0.00
0,0,0,70004000,gDSPR,VecRead,4096,30,53812.97,787.97,24720.47,222.93, 29.87, 47.73,12313.00, 34.00,  0.00,  0.00
1,0,0,70004000,gDSPR,VecRead,256,30,3499.00,  0.00,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,260.00,  0.00
1,0,0,70004000,gDSPR,VecRead,512,30,6827.00,  0.00,3105.00,  0.00,  0.00,  0.00,  0.00,  0.00,516.00,  0.00
1,0,0,70004000,gDSPR,VecRead,1024,30,13549.10,355.96,6195.57, 99.98,  0.00,  0.00,  0.00,  0.00,1030.57, 13.82
1,0,0,70004000,gDSPR,VecRead,2048,30,26991.13,588.40,12376.70,167.10,  0.00,  0.00,  0.00,  0.00,2059.57, 22.70
1,0,0,70004000,gDSPR,VecRead,4096,30,53811.07,784.13,24720.40,222.80,  0.00,  0.00,  0.00,  0.00,4114.97, 29.94
2,0,0,70004000,gDSPR,VecRead,256,30,3499.00,  0.00,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecRead,512,30,6827.00,  0.00,3105.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecRead,1024,30,13549.13,356.14,6195.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecRead,2048,30,26993.13,594.42,12376.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecRead,4096,30,53813.10,788.23,24720.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecRead,256,30,3499.00,  0.00,1569.00,  0.00,264.00,  0.00,135.00,  0.00,1291.00,  0.00
3,0,0,70004000,gDSPR,VecRead,512,30,6827.00,  0.00,3105.00,  0.00,520.00,  0.00,135.00,  0.00,2571.00,  0.00
3,0,0,70004000,gDSPR,VecRead,1024,30,13549.07,355.78,6195.57, 99.98,1035.90, 21.00,182.80,257.41,5141.67, 57.44
3,0,0,70004000,gDSPR,VecRead,2048,30,26991.13,588.40,12376.70,167.10,2067.70, 35.10,276.57,424.70,10282.90, 95.70
3,0,0,70004000,gDSPR,VecRead,4096,30,53812.26,786.56,24720.47,222.93,4127.40, 46.80,419.10,568.23,20554.83,127.67
0,0,0,70004000,gDSPR,VecWrite,256,30,2178.00,  0.00,1822.00,  0.00,  6.00,  0.00,521.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWrite,512,30,4226.00,  0.00,3614.00,  0.00,  6.00,  0.00,1033.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWrite,1024,30,8387.47,352.55,7216.57, 99.98, 10.00, 21.54,2059.83, 15.26,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWrite,2048,30,16643.67,485.17,14403.13,138.94, 14.00, 29.93,4110.67, 21.20,  0.00,  0.00
0,0,0,70004000,gDSPR,VecWrite,4096,30,33157.34,661.17,28776.26,189.34, 21.93, 40.62,8212.53, 29.41,  0.00,  0.00
1,0,0,70004000,gDSPR,VecWrite,256,30,2178.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,516.00,  0.00
1,0,0,70004000,gDSPR,VecWrite,512,30,4226.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,1028.00,  0.00
1,0,0,70004000,gDSPR,VecWrite,1024,30,8388.97,360.63,7216.63,100.34,  0.00,  0.00,  0.00,  0.00,2054.57, 13.82
1,0,0,70004000,gDSPR,VecWrite,2048,30,16644.83,489.55,14403.20,139.19,  0.00,  0.00,  0.00,  0.00,4105.13, 19.21
1,0,0,70004000,gDSPR,VecWrite,4096,30,33158.60,664.43,28776.33,189.51,  0.00,  0.00,  0.00,  0.00,8206.17, 25.92
2,0,0,70004000,gDSPR,VecWrite,256,30,2178.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWrite,512,30,4226.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWrite,1024,30,8387.70,353.81,7216.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWrite,2048,30,16644.20,487.17,14403.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecWrite,4096,30,33157.96,662.80,28776.26,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecWrite,256,30,2178.00,  0.00,1822.00,  0.00,264.00,  0.00,135.00,  0.00,237.00,  0.00
3,0,0,70004000,gDSPR,VecWrite,512,30,4226.00,  0.00,3614.00,  0.00,520.00,  0.00,135.00,  0.00,493.00,  0.00
