AURIX TC37x A-Step, 6MB FLASH, 3 cores, HSM: yes, EMEM: yes, CPU speed: 300.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU0    1.6P    32      16      64      240     7
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
3,0,0,90010000,gDLMU,VecPower,512,30,16121.47,329.71,6192.17, 97.83,523.73, 20.10,  0.00,  0.00,7180.80, 60.95
3,0,0,90010000,gDLMU,VecPower,1024,30,32054.03,455.14,12354.33,135.95,1039.47, 27.94,  0.00,  0.00,14360.07, 85.78
3,0,0,90010000,gDLMU,VecPower,2048,30,63921.20,623.38,24678.67,185.26,2070.93, 38.07,  0.00,  0.00,28719.63,116.06
3,0,0,90010000,gDLMU,VecPower,4096,30,127590.30,754.39,49307.54,224.56,4130.07, 46.35,  0.00,  0.00,57426.70,143.37
0,0,0,90010000,gDLMU,VecSqrt,256,30,17105.87,390.60,3537.27, 98.51,537.10, 60.48,542.73,  8.60,  0.00,  0.00
0,0,0,90010000,gDLMU,VecSqrt,512,30,33977.50,545.97,7024.23, 98.74,1065.43, 88.26,1079.83,  9.33,  0.00,  0.00
0,0,0,90010000,gDLMU,VecSqrt,1024,30,68118.06,1080.94,14103.00,206.07,2167.50,183.30,2173.30, 18.48,  0.00,  0.00
0,0,0,90010000,gDLMU,VecSqrt,2048,30,136110.70,1874.82,28181.87,241.54,4337.70,328.62,4343.63, 21.89,  0.00,  0.00
0,0,0,90010000,gDLMU,VecSqrt,4096,30,271587.30,3986.01,56170.51,208.79,8594.93,564.65,8672.53, 20.86,  0.00,  0.00
1,0,0,90010000,gDLMU,VecSqrt,256,30,17107.90,388.10,3537.20, 98.15,  0.00,  0.00,  0.00,  0.00,455.40, 13.83
1,0,0,90010000,gDLMU,VecSqrt,512,30,33985.16,547.16,7024.23, 98.74,  0.00,  0.00,  0.00,  0.00,908.43, 16.70
1,0,0,90010000,gDLMU,VecSqrt,1024,30,68118.23,1091.70,14102.93,205.92,  0.00,  0.00,  0.00,  0.00,1826.07, 32.96
1,0,0,90010000,gDLMU,VecSqrt,2048,30,136149.80,1880.11,28179.20,239.17,  0.00,  0.00,  0.00,  0.00,3648.57, 49.36
1,0,0,90010000,gDLMU,VecSqrt,4096,30,271579.00,3973.65,56169.84,207.75,  0.00,  0.00,  0.00,  0.00,7275.97, 99.02
2,0,0,90010000,gDLMU,VecSqrt,256,30,17114.97,388.36,3537.20, 98.15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecSqrt,512,30,34008.46,624.76,7042.40,136.86,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecSqrt,1024,30,68114.79,1086.33,14103.00,206.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecSqrt,2048,30,136111.00,1896.97,28177.86,240.08,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecSqrt,4096,30,271583.90,3995.05,56169.17,207.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,90010000,gDLMU,VecSqrt,256,30,17114.17,389.45,3537.20, 98.15,829.60, 28.44,  0.00,  0.00,1007.40, 61.68
3,0,0,90010000,gDLMU,VecSqrt,512,30,33976.63,548.95,7024.23, 98.74,1647.47, 45.62,  0.00,  0.00,2001.60, 64.59
3,0,0,90010000,gDLMU,VecSqrt,1024,30,68095.11,1081.11,14103.00,206.07,3304.27, 90.65,  0.00,  0.00,4036.40,141.88
3,0,0,90010000,gDLMU,VecSqrt,2048,30,136153.50,1908.16,28180.53,240.25,6601.67,170.11,  0.00,  0.00,8096.90,146.91
3,0,0,90010000,gDLMU,VecSqrt,4096,30,271580.90,3944.64,56170.51,208.79,13162.40,356.91,  0.00,  0.00,15825.47,149.71
0,0,0,90010000,gDLMU,VecDivide,256,30,1061.00,  0.00,926.00,  0.00,  1.00,  0.00,262.00,  0.00,  0.00,  0.00
0,0,0,90010000,gDLMU,VecDivide,512,30,1957.00,  0.00,1822.00,  0.00,  1.00,  0.00,518.00,  0.00,  0.00,  0.00
0,0,0,90010000,gDLMU,VecDivide,1024,30,3749.00,  0.00,3614.00,  0.00,  1.00,  0.00,1030.00,  0.00,  0.00,  0.00
0,0,0,90010000,gDLMU,VecDivide,2048,30,7333.03,  0.18,7198.00,  0.00,  1.03,  0.18,2054.00,  0.00,  0.00,  0.00
0,0,0,90010000,gDLMU,VecDivide,4096,30,14562.07,327.55,14384.17, 97.83,  9.90, 47.93,4103.77,  9.51,  0.00,  0.00
1,0,0,90010000,gDLMU,VecDivide,256,30,1061.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,258.00,  0.00
1,0,0,90010000,gDLMU,VecDivide,512,30,1957.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,514.00,  0.00
1,0,0,90010000,gDLMU,VecDivide,1024,30,3749.83,  0.37,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,1026.00,  0.00
1,0,0,90010000,gDLMU,VecDivide,2048,30,7333.03,  0.18,7198.00,  0.00,  0.00,  0.00,  0.00,  0.00,2050.00,  0.00
1,0,0,90010000,gDLMU,VecDivide,4096,30,14561.70,326.88,14384.17, 97.83,  0.00,  0.00,  0.00,  0.00,4100.50, 13.46
2,0,0,90010000,gDLMU,VecDivide,256,30,1061.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecDivide,512,30,1958.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecDivide,1024,30,3749.03,  0.18,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecDivide,2048,30,7333.63,  1.11,7198.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,90010000,gDLMU,VecDivide,4096,30,14562.03,327.00,14384.17, 97.83,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,90010000,gDLMU,VecDivide,256,30,1061.00,  0.00,926.00,  0.00,136.00,  0.00,  0.00,  0.00,  0.97,  0.18
3,0,0,90010000,gDLMU,VecDivide,512,30,1957.00,  0.00,1822.00,  0.00,264.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,90010000,gDLMU,VecDivide,1024,30,3749.00,  0.00,3614.00,  0.00,520.00,  0.00,  0.00,  0.00,  2.00,  0.00
3,0,0,90010000,gDLMU,VecDivide,2048,30,7333.67,  1.11,7198.00,  0.00,1032.00,  0.00,  0.00,  0.00,  1.53,  0.88
3,0,0,90010000,gDLMU,VecDivide,4096,30,14561.57,325.98,14384.17, 97.83,2059.73, 20.10,  0.00,  0.00, 13.03, 61.47
0,1,0,af000000,DFlash,VecSum,256,30,19424.97,298.42,2099.17, 97.83,17134.46, 17.57,797.93,  8.94,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,512,30,38680.89,416.02,4165.40,136.20,34267.80, 24.66,1589.63, 12.14,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,1024,30,77246.98,620.21,8315.90,203.26,68536.63, 36.26,3175.20, 18.27,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,2048,30,154219.90,729.96,16563.36,239.28,137065.60, 42.12,6341.70, 22.01,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,4096,30,307749.10,689.38,32923.86,223.82,274099.30, 39.91,12661.23, 20.12,  0.00,  0.00
1,1,0,af000000,DFlash,VecSum,256,30,19425.36,299.83,2099.17, 97.83,  0.00,  0.00,  0.00,  0.00,772.30, 12.39
1,1,0,af000000,DFlash,VecSum,512,30,38680.26,414.05,4165.33,135.95,  0.00,  0.00,  0.00,  0.00,1542.73, 17.71
1,1,0,af000000,DFlash,VecSum,1024,30,77246.09,618.54,8315.83,203.11,  0.00,  0.00,  0.00,  0.00,3085.67, 26.09
1,1,0,af000000,DFlash,VecSum,2048,30,154199.80,705.92,16556.70,231.26,  0.00,  0.00,  0.00,  0.00,6164.10, 29.75
1,1,0,af000000,DFlash,VecSum,4096,30,307741.70,679.07,32921.87,221.41,  0.00,  0.00,  0.00,  0.00,12305.60, 28.39
2,1,0,af000000,DFlash,VecSum,256,30,19424.87,297.88,2099.17, 97.83,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,512,30,38680.70,415.54,4165.40,136.20,  0.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,1024,30,77247.44,620.45,8315.90,203.26,  1.67,  3.73,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,2048,30,154213.40,720.65,16561.37,236.33,  2.73,  4.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,4096,30,307740.10,677.06,32921.20,220.79,  2.40,  4.36,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecSum,256,30,19424.83,298.26,2099.17, 97.83,267.73, 20.10,  0.00,  0.00,16903.37, 32.64
3,1,0,af000000,DFlash,VecSum,512,30,38680.27,414.05,4165.33,135.95,527.47, 27.94,  0.00,  0.00,33805.64, 43.81
3,1,0,af000000,DFlash,VecSum,1024,30,77247.23,620.00,8315.83,203.11,1050.67, 41.74,  0.00,  0.00,67615.77, 67.11
3,1,0,af000000,DFlash,VecSum,2048,30,154192.00,700.14,16553.97,229.43,2084.83, 47.52,  0.00,  0.00,135217.50, 76.56
3,1,0,af000000,DFlash,VecSum,4096,30,307747.80,687.00,32923.80,223.69,4129.67, 46.58,  0.00,  0.00,270379.00, 75.42
0,1,0,af000000,DFlash,VecMax,256,30,20269.37,299.09,2355.23, 98.19,533.67, 17.71,775.93,  9.12,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,512,30,40626.36,542.82,4695.57,163.70,1144.90, 61.34,1546.87, 14.60,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,1024,30,80608.19,673.49,9358.07,218.13,2137.40, 39.31,3088.00, 20.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,2048,30,160841.90,826.34,18587.20,220.48,4293.20,130.80,6161.17, 19.96,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,4096,30,321128.80,1191.95,37018.53,219.83,8570.73,242.93,12305.03, 19.66,  0.00,  0.00
1,1,0,af000000,DFlash,VecMax,256,30,20270.30,303.93,2355.17, 97.83,  0.00,  0.00,  0.00,  0.00,261.30, 12.39
1,1,0,af000000,DFlash,VecMax,512,30,40627.50,545.87,4695.50,163.50,  0.00,  0.00,  0.00,  0.00,522.07, 21.20
1,1,0,af000000,DFlash,VecMax,1024,30,80607.16,671.35,9358.07,218.13,  0.00,  0.00,  0.00,  0.00,1041.07, 28.14
1,1,0,af000000,DFlash,VecMax,2048,30,160890.40,775.63,18603.37,230.30,  0.00,  0.00,  0.00,  0.00,2068.97, 29.57
1,1,0,af000000,DFlash,VecMax,4096,30,322966.80,631.82,37017.87,219.24,  0.00,  0.00,  0.00,  0.00,4114.67, 28.16
2,1,0,af000000,DFlash,VecMax,256,30,20434.40,300.02,2355.17, 97.83,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,512,30,40731.46,503.53,4695.50,163.50,  1.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,1024,30,80607.67,671.59,9358.07,218.13,  2.00,  4.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,2048,30,160890.20,846.85,18611.37,239.28,  2.73,  4.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,4096,30,320990.20,984.59,37017.20,218.63,  2.40,  4.21,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecMax,256,30,20213.23,  1.80,2337.00,  0.00,520.00,  0.00,  0.00,  0.00,16694.07,  1.91
3,1,0,af000000,DFlash,VecMax,512,30,40400.70,503.44,4695.57,163.70,1043.20, 33.60,  0.00,  0.00,33403.46, 53.44
3,1,0,af000000,DFlash,VecMax,1024,30,80706.57,686.32,9358.07,218.13,2078.40, 44.80,  0.00,  0.00,66903.84,233.78
3,1,0,af000000,DFlash,VecMax,2048,30,160841.90,826.54,18587.20,220.48,4129.57, 45.66,  0.00,  0.00,133688.80,376.26
3,1,0,af000000,DFlash,VecMax,4096,30,320884.40,680.85,37019.86,221.18,8225.67, 45.79,  0.00,  0.00,267105.30, 74.87
0,1,0,af000000,DFlash,VecWave,256,30,23575.20,419.76,9282.33,135.95,1343.90, 25.67,2149.90, 83.46,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,512,30,46988.87,496.71,18516.50,163.50,2655.07, 28.87,4247.73, 24.60,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,1024,30,91598.87,1516.85,36984.82,203.11,5443.80, 67.15,8493.43, 96.75,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,2048,30,187191.50,750.72,73903.70,238.24,10549.93, 70.24,16925.83, 60.22,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,4096,30,361685.60,683.56,147606.80,221.34,21866.87, 38.32,34087.20,174.01,  0.00,  0.00
1,1,0,af000000,DFlash,VecWave,256,30,23077.94,500.83,9282.33,135.95,  0.00,  0.00,  0.00,  0.00,2053.60, 17.21
1,1,0,af000000,DFlash,VecWave,512,30,46932.30,414.48,18498.40,136.20,  0.00,  0.00,  0.00,  0.00,4101.70, 17.59
1,1,0,af000000,DFlash,VecWave,1024,30,91165.94,1135.34,37003.06,218.13,  0.00,  0.00,  0.00,  0.00,8207.13, 28.27
1,1,0,af000000,DFlash,VecWave,2048,30,187219.00,719.90,73903.04,237.27,  0.00,  0.00,  0.00,  0.00,16403.47, 30.14
1,1,0,af000000,DFlash,VecWave,4096,30,373548.90,1034.16,147605.50,220.17,  0.00,  0.00,  0.00,  0.00,32784.57, 28.41
2,1,0,af000000,DFlash,VecWave,256,30,23605.83,413.53,9282.33,135.95,1280.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,512,30,46574.40,868.30,18516.50,163.50,2561.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,1024,30,93406.90,1182.15,37003.00,218.00,5122.00,  4.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,2048,30,187216.30,716.91,73902.35,236.30,10242.73,  4.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,4096,30,373757.40,665.72,147608.10,220.36,20482.40,  4.21,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecWave,256,30,23550.20,295.44,9264.17, 97.83,779.73, 20.10,  0.00,  0.00,120.20, 35.01
3,1,0,af000000,DFlash,VecWave,512,30,45493.57,496.92,18516.56,163.70,1555.20, 33.60,  0.00,  0.00,345.77, 50.05
3,1,0,af000000,DFlash,VecWave,1024,30,93355.91,1268.42,37003.06,218.13,3102.40, 44.80,  0.00,  0.00,506.83,104.75
3,1,0,af000000,DFlash,VecWave,2048,30,185508.90,2314.49,73898.38,234.21,6181.33, 48.73,  0.00,  0.00,1038.77,177.80
3,1,0,af000000,DFlash,VecWave,4096,30,361695.40,693.87,147608.90,223.83,12321.70, 46.65,  0.00,  0.00,2435.07,351.18
0,1,0,af000000,DFlash,VecLUT,256,30,12013.40,300.57,5427.17, 97.83,524.97, 48.66,1543.40,  8.87,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,512,30,23787.00,298.78,10803.17, 97.83,1130.50,203.27,3079.00,  8.59,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,1024,30,47449.70,498.66,21591.50,163.50,2127.10,254.16,6154.30, 15.14,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,2048,30,94775.27,702.94,43168.16,230.51,4415.53,688.76,12333.67,161.43,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,4096,30,189041.80,724.16,86194.02,237.26,9003.03,1554.91,24721.47,492.55,  0.00,  0.00
1,1,0,af000000,DFlash,VecLUT,256,30,12011.77,300.13,5427.23, 98.19,  0.00,  0.00,  0.00,  0.00,1054.53, 76.89
1,1,0,af000000,DFlash,VecLUT,512,30,23787.00,299.34,10803.17, 97.83,  0.00,  0.00,  0.00,  0.00,2052.50, 12.72
1,1,0,af000000,DFlash,VecLUT,1024,30,47450.33,500.34,21591.50,163.50,  0.00,  0.00,  0.00,  0.00,4188.83,266.95
1,1,0,af000000,DFlash,VecLUT,2048,30,94774.73,701.96,43168.23,230.63,  0.00,  0.00,  0.00,  0.00,8629.40,767.29
1,1,0,af000000,DFlash,VecLUT,4096,30,189032.10,711.53,86190.70,233.11,  0.00,  0.00,  0.00,  0.00,16535.60,673.35
2,1,0,af000000,DFlash,VecLUT,256,30,12011.37,298.53,5427.17, 97.83,1280.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,512,30,23787.73,301.06,10803.17, 97.83,2560.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,1024,30,47449.67,499.11,21591.50,163.50,5121.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,2048,30,94775.77,704.15,43168.23,230.63,10242.33,  4.23,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,4096,30,189029.90,709.41,86190.04,232.44,20482.73,  4.40,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecLUT,256,30,12011.43,299.08,5427.17, 97.83,779.73, 20.10,  0.00,  0.00, 25.17, 69.51
3,1,0,af000000,DFlash,VecLUT,512,30,23787.37,299.27,10803.17, 97.83,1547.73, 20.10,  0.00,  0.00, 83.30,182.54
3,1,0,af000000,DFlash,VecLUT,1024,30,47449.53,497.49,21591.50,163.50,3091.20, 33.60,  0.00,  0.00,144.70,332.99
3,1,0,af000000,DFlash,VecLUT,2048,30,94774.71,702.14,43168.23,230.63,6178.13, 47.37,  0.00,  0.00,584.67,901.49
3,1,0,af000000,DFlash,VecLUT,4096,30,189026.40,706.19,86188.69,231.26,12325.27, 47.95,  0.00,  0.00,435.97,1073.03
0,1,0,af000000,DFlash,VecGain,256,30,21746.46,302.23,2864.17, 97.83,  4.03, 16.34,1285.97,  8.19,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,512,30,43359.63,502.02,5716.50,163.50, 10.87, 28.83,2569.00, 14.01,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,1024,30,86535.59,671.14,11403.07,218.13, 20.23, 38.23,5133.47, 18.61,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,2048,30,172646.40,707.10,22697.04,230.75, 25.70, 40.62,10256.53, 20.79,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,4096,30,344628.30,692.16,45208.20,222.98, 22.63, 39.45,20494.73, 19.53,  0.00,  0.00
1,1,0,af000000,DFlash,VecGain,256,30,21800.53,419.46,2882.33,135.95,  0.00,  0.00,  0.00,  0.00,773.60, 17.21
1,1,0,af000000,DFlash,VecGain,512,30,43359.76,502.75,5716.50,163.50,  0.00,  0.00,  0.00,  0.00,1544.03, 21.10
1,1,0,af000000,DFlash,VecGain,1024,30,86533.36,666.67,11403.07,218.13,  0.00,  0.00,  0.00,  0.00,3087.00, 28.00
1,1,0,af000000,DFlash,VecGain,2048,30,172654.80,715.97,22699.03,232.44,  0.00,  0.00,  0.00,  0.00,6163.13, 29.72
1,1,0,af000000,DFlash,VecGain,4096,30,344625.10,687.08,45207.53,222.14,  0.00,  0.00,  0.00,  0.00,12304.73, 28.61
2,1,0,af000000,DFlash,VecGain,256,30,21799.17,419.02,2882.33,135.95,  0.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,512,30,43360.13,505.18,5716.57,163.70,  1.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,1024,30,86535.86,671.74,11403.07,218.13,  2.00,  4.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,2048,30,172650.40,712.25,22697.70,231.26,  2.73,  4.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,4096,30,344624.00,686.33,45206.87,221.46,  2.40,  4.36,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecGain,256,30,21799.26,419.40,2882.33,135.95,271.47, 27.94,  0.00,  0.00,18182.83, 43.21
3,1,0,af000000,DFlash,VecGain,512,30,43359.73,503.54,5716.50,163.50,531.20, 33.60,  0.00,  0.00,36364.87, 51.94
3,1,0,af000000,DFlash,VecGain,1024,30,86536.14,672.02,11403.00,218.00,1054.40, 44.80,  0.00,  0.00,72735.00, 70.26
3,1,0,af000000,DFlash,VecGain,2048,30,172657.00,718.39,22700.97,234.50,2085.70, 48.43,  0.00,  0.00,145449.10, 74.12
3,1,0,af000000,DFlash,VecGain,4096,30,344632.10,684.02,45209.46,221.82,4129.77, 45.92,  0.00,  0.00,290851.90, 70.76
0,1,0,af000000,DFlash,VecRead,256,30,19424.93,298.98,1587.17, 97.83,  4.30, 17.59,775.93,  8.75,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,512,30,38680.09,415.03,3141.40,136.20,  7.67, 24.15,1545.33, 12.21,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,1024,30,77245.48,618.20,6267.90,203.26, 16.97, 35.62,3086.23, 18.33,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,2048,30,154204.20,709.76,12462.70,233.12, 25.87, 40.89,6163.10, 21.21,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,4096,30,307742.80,681.49,24730.53,222.19, 22.47, 39.04,12305.07, 20.26,  0.00,  0.00
1,1,0,af000000,DFlash,VecRead,256,30,19424.83,298.07,1587.17, 97.83,  0.00,  0.00,  0.00,  0.00,260.33, 12.57
1,1,0,af000000,DFlash,VecRead,512,30,38680.10,415.30,3141.33,135.95,  0.00,  0.00,  0.00,  0.00,518.83, 18.09
1,1,0,af000000,DFlash,VecRead,1024,30,77190.41,564.56,6249.67,185.26,  0.00,  0.00,  0.00,  0.00,1035.40, 23.97
1,1,0,af000000,DFlash,VecRead,2048,30,154199.30,705.55,12460.70,231.26,  0.00,  0.00,  0.00,  0.00,2068.47, 30.29
1,1,0,af000000,DFlash,VecRead,4096,30,307743.60,681.49,24730.53,222.19,  0.00,  0.00,  0.00,  0.00,4113.93, 28.97
2,1,0,af000000,DFlash,VecRead,256,30,19424.27,298.36,1587.23, 98.19,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,512,30,38680.19,415.14,3141.33,135.95,  0.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,1024,30,77245.70,618.99,6267.90,203.26,  1.67,  3.73,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,2048,30,154218.10,729.38,12467.37,239.28,  2.73,  4.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,4096,30,307742.20,679.80,24729.87,221.46,  2.40,  4.36,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecRead,256,30,19424.70,298.66,1587.17, 97.83,267.73, 20.10,  0.00,  0.00,17159.20, 31.91
3,1,0,af000000,DFlash,VecRead,512,30,38679.93,414.81,3141.33,135.95,527.47, 27.94,  0.00,  0.00,34317.00, 43.97
3,1,0,af000000,DFlash,VecRead,1024,30,77246.27,620.26,6267.90,203.26,1050.67, 41.74,  0.00,  0.00,68638.77, 66.77
3,1,0,af000000,DFlash,VecRead,2048,30,154198.60,704.83,12460.70,231.26,2085.20, 47.83,  0.00,  0.00,137263.70, 74.65
3,1,0,af000000,DFlash,VecRead,4096,30,307749.30,689.99,24732.53,224.71,4129.77, 46.74,  0.00,  0.00,274474.90, 75.13
0,1,0,af000000,DFlash,VecWrite,256,30,7653.53,300.54,1840.17, 97.83,  4.47, 17.37,  6.87,  8.76,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,512,30,15021.33,  0.47,3614.00,  0.00,  1.00,  0.00,  5.33,  0.47,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,1024,30,29979.50,413.45,7234.33,135.95,  7.53, 24.18,  8.30, 12.35,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,2048,30,59731.60,499.25,14420.50,163.50, 10.80, 29.40,  9.97, 14.79,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,4096,30,119396.30,715.39,28845.03,234.62, 26.43, 41.51, 17.77, 20.73,  0.00,  0.00
1,1,0,af000000,DFlash,VecWrite,256,30,7652.80,297.89,1840.17, 97.83,  0.00,  0.00,  0.00,  0.00,259.30, 12.39
1,1,0,af000000,DFlash,VecWrite,512,30,15021.10,  0.30,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,513.00,  0.00
1,1,0,af000000,DFlash,VecWrite,1024,30,29980.23,415.67,7234.40,136.20,  0.00,  0.00,  0.00,  0.00,1029.77, 17.84
1,1,0,af000000,DFlash,VecWrite,2048,30,59731.73,499.65,14420.50,163.50,  0.00,  0.00,  0.00,  0.00,2056.10, 21.31
1,1,0,af000000,DFlash,VecWrite,4096,30,119394.10,711.75,28844.37,233.84,  0.00,  0.00,  0.00,  0.00,4115.40, 30.11
2,1,0,af000000,DFlash,VecWrite,256,30,7652.70,297.73,1840.17, 97.83,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,512,30,15021.03,  0.18,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,1024,30,29980.57,417.04,7234.33,135.95,  0.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,2048,30,59730.60,496.25,14420.50,163.50,  1.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,4096,30,119391.50,709.41,28843.70,233.12,  2.73,  4.40,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecWrite,256,30,7652.37,297.97,1840.17, 97.83,267.73, 20.10,  0.00,  0.00,  6.67, 31.46
3,1,0,af000000,DFlash,VecWrite,512,30,15021.10,  0.30,3614.00,  0.00,520.00,  0.00,  0.00,  0.00,  2.23,  1.02
3,1,0,af000000,DFlash,VecWrite,1024,30,29979.43,412.27,7234.33,135.95,1039.47, 27.94,  0.00,  0.00, 13.70, 44.85
3,1,0,af000000,DFlash,VecWrite,2048,30,59730.90,497.48,14420.57,163.70,2067.20, 33.60,  0.00,  0.00, 18.80, 51.98
3,1,0,af000000,DFlash,VecWrite,4096,30,119393.60,711.78,28844.37,233.84,4133.60, 48.30,  0.00,  0.00, 49.77, 77.56
0,1,0,af000000,DFlash,VecPower,256,30,40280.10,498.30,3156.50,163.50,17418.03, 27.12,20482.77, 14.38,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,512,30,80328.27,620.26,6264.83,203.11,34832.93, 35.55,40966.53, 17.68,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,1024,30,160370.90,727.92,12463.70,238.24,69658.24, 41.35,81931.48, 21.70,  0.00,  0.00
